nWord_title,nStanza,q3_nSyll_lg,MADmed_nSyll_lg,rstd_nSyll_lg,rhyme_abcdb,rhyme_abca,rhyme_aaaa,q1_nWord_l,MADmed_nSyll_l,SCONJ,DET,ADP,med_lenWord,PUNCT,range_lenAll,class_label
3,3,57.5,0.0,0.01,0,0,0,5.0,0.0,1,14,1,4.0,22.0,3.0,1
3,8,40.0,0.0,0.0,0,0,8,4.0,0.0,4,7,3,5.0,43.0,3.0,1
3,5,20.0,0.0,0.0,0,0,0,4.25,1.0,1,7,1,5.0,12.0,0.0,1
3,6,44.0,0.0,0.019,0,0,0,4.0,1.0,4,6,1,5.0,30.0,3.0,1
3,3,23.0,0.0,0.0,0,0,0,2.75,1.5,2,2,0,5.0,8.0,0.0,1
3,6,43.0,0.0,0.0,0,0,0,4.0,0.0,2,11,2,6.0,34.0,5.0,1
3,4,39.0,2.0,0.244,0,0,0,2.0,1.5,1,8,1,5.0,28.0,2.0,1
3,15,85.0,0.0,0.003,0,0,0,4.0,0.0,20,34,3,5.0,156.0,5.0,1
3,16,85.0,0.0,0.007,0,0,0,4.0,0.0,19,53,10,5.0,192.0,3.0,1
3,17,85.0,0.0,0.003,0,0,0,5.0,0.0,25,31,6,5.0,154.0,6.0,1
3,13,85.0,0.0,0.0,0,0,0,4.0,0.0,13,32,1,5.0,124.0,2.0,1
3,15,85.0,0.0,0.003,0,0,0,4.0,0.0,16,43,4,5.0,167.0,2.0,1
3,14,85.0,0.0,0.003,0,0,0,5.0,0.0,26,28,4,5.0,164.0,3.0,1
3,14,85.0,0.0,0.0,0,0,0,4.75,0.0,17,46,11,5.0,126.0,2.0,1
3,15,85.0,0.0,0.006,0,0,0,4.0,0.0,22,40,7,5.0,159.0,3.0,1
3,14,85.0,0.0,0.004,0,0,0,4.0,0.0,15,39,4,5.0,163.0,5.0,1
3,17,85.0,0.0,0.007,0,0,0,5.0,0.0,19,45,9,5.0,187.0,2.0,1
3,6,85.0,0.0,0.005,0,0,0,5.0,0.0,13,14,0,5.0,67.0,3.0,1
6,5,49.0,0.0,0.0,4,0,0,4.0,1.0,3,5,2,5.0,20.0,1.0,1
3,8,41.0,0.0,0.009,0,0,0,4.0,0.0,3,4,2,5.0,55.0,3.0,1
3,6,33.0,0.0,0.0,0,0,0,4.0,0.0,2,7,0,4.0,22.0,4.0,1
3,7,34.0,0.0,0.0,0,7,0,3.75,0.5,2,12,0,4.5,32.0,2.0,1
3,4,62.25,0.0,0.008,0,0,0,4.0,0.0,0,7,0,5.0,29.0,3.0,1
3,5,36.0,0.0,0.0,0,0,0,4.0,0.0,1,5,4,5.0,20.0,2.0,1
3,4,52.0,0.0,0.0,0,0,0,4.0,0.0,2,2,0,5.0,32.0,3.0,1
3,8,27.0,0.0,0.0,0,0,0,4.0,0.0,2,15,0,4.5,31.0,1.0,1
3,4,27.0,0.0,0.019,0,0,0,4.0,0.0,3,8,1,4.0,11.0,1.0,1
3,6,24.0,0.0,0.0,0,0,0,4.0,0.0,1,1,0,4.0,28.0,2.0,1
3,3,101.0,20.0,0.536,0,0,0,3.0,1.0,3,2,3,5.0,22.0,3.0,1
3,4,41.0,0.0,0.012,0,0,0,2.75,1.0,0,5,0,4.0,42.0,2.0,1
3,7,36.0,0.0,0.01,0,7,0,3.0,1.0,3,5,1,5.5,38.0,2.0,1
3,3,124.0,0.0,0.014,0,0,0,3.5,0.0,4,8,2,5.0,50.0,1.0,1
3,4,44.0,0.0,0.0,0,0,0,2.0,0.0,4,8,2,6.0,30.0,2.0,1
3,5,36.0,0.0,0.0,0,4,0,3.0,0.5,2,4,2,6.0,26.0,0.0,1
3,7,34.0,0.0,0.0,0,0,0,3.75,0.0,0,8,0,5.0,32.0,1.0,1
3,5,46.0,0.0,0.01,0,0,0,3.0,0.0,2,10,2,5.5,25.0,4.0,1
3,1,216.0,0.0,0.0,0,0,0,4.0,0.0,5,5,0,4.0,23.0,1.0,1
3,6,75.75,9.0,0.229,0,0,0,4.0,1.0,3,14,1,5.0,58.0,2.0,1
3,5,126.0,1.0,0.052,0,0,0,4.0,0.0,12,5,3,5.0,71.0,2.0,1
3,5,94.0,9.0,0.102,0,0,0,3.0,0.0,7,11,1,5.0,58.0,2.0,1
3,5,38.0,0.0,0.048,0,0,0,4.0,0.5,3,13,1,4.0,24.0,1.0,1
3,7,38.0,0.0,0.0,5,0,0,3.0,0.0,3,3,2,6.0,31.0,1.0,1
3,7,40.0,0.0,0.019,0,0,0,4.0,0.5,0,14,2,5.0,29.0,3.0,1
3,3,42.0,0.0,0.0,0,0,0,4.0,0.0,3,3,0,4.0,22.0,1.0,1
3,4,32.5,0.0,0.031,0,4,0,4.0,0.0,2,4,0,5.0,27.0,1.0,1
3,3,43.5,0.0,0.013,0,0,0,4.0,1.0,0,10,0,4.0,17.0,3.0,1
3,5,27.0,0.0,0.017,0,0,0,4.0,0.0,1,2,1,5.0,21.0,1.0,1
3,5,34.0,0.0,0.0,0,0,0,3.0,0.5,0,7,3,5.0,18.0,0.0,1
3,3,96.0,8.0,0.099,0,0,0,3.0,1.0,2,6,1,5.0,39.0,2.0,1
3,13,24.0,0.0,0.0,0,0,0,2.0,0.0,1,11,0,6.0,72.0,1.0,1
3,6,30.0,0.0,0.0,6,0,0,2.0,0.0,4,2,0,5.0,28.0,1.0,1
3,5,36.0,0.0,0.0,0,5,0,3.0,0.0,5,3,1,6.0,22.0,1.0,1
3,3,94.0,19.0,1.026,0,0,0,4.0,0.0,5,6,0,5.0,26.0,3.0,1
3,7,48.0,0.0,0.0,0,0,7,5.0,0.0,4,14,0,5.0,46.0,3.0,1
3,6,34.0,0.0,0.012,0,0,0,3.0,0.5,2,5,1,5.0,23.0,3.0,1
3,7,26.0,0.0,0.015,0,0,0,3.0,0.0,2,7,0,5.0,19.0,0.0,1
3,4,42.0,5.0,0.165,0,0,0,5.0,0.5,2,3,1,5.0,21.0,3.0,1
4,2,49.0,0.0,0.0,1,0,0,4.25,1.0,0,2,1,4.5,13.0,1.0,1
3,2,40.0,0.0,0.0,0,0,0,5.0,0.0,3,2,0,4.5,12.0,1.0,1
3,6,36.0,0.0,0.0,0,0,0,3.75,0.0,2,6,0,5.0,30.0,1.0,1
3,4,44.0,5.5,0.165,0,0,0,5.0,0.0,7,3,0,5.0,23.0,1.0,1
3,4,80.0,0.0,0.0,0,0,0,5.0,0.5,6,14,2,5.0,46.0,3.0,1
3,6,28.0,0.0,0.0,0,1,0,3.0,0.0,6,2,0,4.0,21.0,1.0,1
3,6,90.0,15.5,0.227,0,0,0,4.0,0.0,9,6,5,5.0,63.0,3.0,1
3,4,78.5,9.0,0.485,0,0,0,3.0,1.0,1,5,0,5.0,29.0,3.0,1
3,4,49.0,3.5,0.089,0,0,0,3.0,0.0,7,7,0,5.0,25.0,1.0,1
3,3,53.0,0.0,0.0,0,0,0,3.0,0.0,2,4,1,4.0,35.0,1.0,1
4,3,102.0,10.0,0.327,0,0,0,4.0,1.0,4,9,0,6.0,35.0,1.0,1
3,6,36.0,0.0,0.0,0,0,0,3.75,0.0,6,9,0,4.0,27.0,3.0,1
3,4,41.25,0.0,0.012,0,0,0,4.0,0.0,6,6,0,5.0,26.0,2.0,1
3,3,133.5,2.0,1.526,0,0,0,4.0,1.0,1,8,3,4.0,37.0,1.0,1
3,3,67.5,0.0,0.009,0,0,0,3.0,1.0,0,2,2,5.0,12.0,2.0,1
3,3,33.0,0.0,0.0,0,0,0,3.0,1.5,0,3,0,5.0,17.0,1.0,1
3,5,45.0,0.0,0.0,0,0,0,4.0,0.0,2,13,0,5.0,21.0,1.0,1
3,2,77.25,1.5,0.028,0,0,0,4.0,0.0,5,3,0,5.0,25.0,4.0,1
3,4,35.0,0.0,0.014,0,0,0,3.0,0.0,0,6,1,5.0,27.0,3.0,1
3,9,40.0,0.0,0.012,0,0,0,4.0,0.0,1,18,1,5.0,54.0,2.0,1
3,5,48.0,0.0,0.0,0,0,0,4.0,1.0,3,6,3,4.0,39.0,3.0,1
3,4,45.0,0.0,0.0,0,0,0,4.0,2.0,2,7,0,5.0,21.0,3.0,1
3,4,84.25,0.5,0.01,0,0,0,4.0,0.5,2,10,1,5.0,35.0,1.0,1
3,7,74.0,0.0,0.0,0,0,0,4.0,0.0,5,28,1,5.0,66.0,3.0,1
3,13,42.0,0.0,0.0,0,0,0,5.0,0.5,2,23,0,5.0,80.0,3.0,1
3,5,36.0,0.0,0.0,0,0,0,4.0,0.0,5,8,0,5.0,22.0,4.0,1
3,4,50.0,0.0,0.0,0,0,0,4.0,0.0,5,8,0,5.0,22.0,2.0,1
3,4,78.0,0.0,0.0,0,0,0,4.0,0.5,1,12,2,5.0,40.0,1.0,1
3,5,54.0,0.0,0.0,0,0,0,4.0,0.0,2,17,0,5.0,30.0,1.0,1
3,6,43.0,2.5,0.078,4,0,0,3.0,1.5,5,7,0,5.0,41.0,1.0,1
3,5,19.0,0.0,0.0,0,0,0,4.25,0.5,2,7,1,5.0,10.0,0.0,1
3,4,103.0,0.5,0.009,0,0,0,4.75,0.0,9,28,4,5.0,46.0,1.0,1
3,6,32.0,0.0,0.0,0,0,0,5.0,0.0,2,5,3,5.0,23.0,1.0,1
3,6,40.0,0.0,0.01,0,0,0,4.0,0.0,4,10,0,5.0,31.0,1.0,1
3,5,31.0,0.0,0.0,3,0,0,2.0,0.0,6,2,0,5.0,23.0,3.0,1
3,4,38.75,1.5,0.066,0,0,0,3.0,1.0,0,4,0,4.0,25.0,2.0,1
3,4,36.5,0.5,0.253,0,0,0,4.0,1.0,1,5,0,5.0,21.0,2.0,1
3,15,34.0,0.0,0.01,0,0,0,5.0,0.0,6,20,0,5.0,68.0,3.0,1
3,4,56.25,2.5,0.14,0,0,0,2.5,2.0,5,14,0,5.0,26.0,1.0,1
3,3,35.5,0.0,0.016,0,0,0,3.75,1.5,0,5,0,5.0,15.0,2.0,1
3,3,26.0,0.0,0.0,0,0,0,4.0,0.0,1,1,0,5.0,9.0,1.0,1
3,3,49.5,1.0,0.031,0,0,0,4.5,0.0,3,7,0,4.0,24.0,5.0,1
3,7,36.0,0.0,0.0,0,0,0,2.0,0.0,2,9,2,5.0,34.0,3.0,1
3,5,50.0,0.0,0.843,0,0,0,5.0,0.0,3,4,0,5.0,13.0,1.0,1
3,5,31.0,0.0,0.0,0,0,0,2.75,0.0,0,0,1,5.0,26.0,1.0,1
3,4,30.0,0.0,0.0,0,0,0,3.75,0.0,3,6,1,5.0,14.0,3.0,1
3,10,27.0,0.0,0.0,0,0,0,4.0,0.0,2,10,3,5.0,40.0,1.0,1
3,3,77.5,1.0,1.401,0,0,0,4.0,1.0,0,11,0,6.0,21.0,1.0,1
3,6,43.0,0.0,0.0,0,0,0,4.0,0.0,4,8,4,5.0,23.0,4.0,1
3,3,42.0,0.0,0.0,0,0,0,2.0,0.0,2,4,0,6.0,18.0,3.0,1
3,7,53.0,8.0,0.268,0,0,0,3.0,0.0,3,8,2,5.0,45.0,1.0,1
3,3,30.0,0.0,0.0,0,0,0,4.0,0.0,1,7,1,4.0,21.0,1.0,1
4,11,34.0,0.0,0.0,5,0,0,3.0,0.0,2,12,2,5.0,43.0,3.0,1
3,5,48.0,0.0,0.0,0,0,0,2.0,0.0,2,17,3,5.0,32.0,2.0,1
3,4,45.5,0.0,0.022,0,0,0,3.0,0.0,3,4,1,5.0,26.0,1.0,1
3,5,34.0,0.0,0.0,0,0,0,3.0,0.0,0,10,2,4.0,23.0,3.0,1
3,4,33.0,0.0,0.0,0,0,0,5.0,0.0,0,7,0,5.5,12.0,3.0,1
3,4,48.0,0.0,0.0,0,0,0,3.0,0.0,2,4,1,5.0,27.0,1.0,1
3,6,34.0,0.0,0.0,0,5,0,3.75,0.5,3,6,0,5.0,27.0,2.0,1
3,4,51.0,0.0,0.0,0,0,0,2.75,0.0,4,8,0,5.0,29.0,2.0,1
3,6,42.0,0.0,0.0,0,0,0,4.0,0.0,5,8,2,5.0,29.0,2.0,1
3,7,32.0,0.0,0.0,0,0,0,3.0,0.0,4,4,0,5.0,29.0,2.0,1
3,4,44.0,0.0,0.0,0,0,0,3.0,0.0,1,4,0,5.0,18.0,2.0,1
3,3,33.0,0.0,0.0,0,0,0,5.0,0.0,0,3,0,5.0,12.0,3.0,1
3,3,31.0,0.0,0.019,0,0,0,3.75,0.5,1,7,0,3.0,11.0,3.0,1
3,7,25.0,0.0,0.0,0,0,0,4.0,0.0,2,12,0,4.0,18.0,1.0,1
3,5,51.0,0.0,0.009,0,0,0,4.0,0.0,1,12,0,5.0,35.0,3.0,1
3,5,40.0,0.0,0.011,0,0,0,3.0,0.0,2,12,1,5.0,33.0,1.0,1
3,5,45.0,0.0,0.0,0,0,0,4.0,0.0,0,11,2,4.0,28.0,1.0,1
3,6,34.0,0.0,0.0,0,0,0,3.0,1.5,3,7,1,4.0,19.0,2.0,1
3,7,28.0,0.0,0.0,0,0,0,2.75,0.0,0,2,0,6.0,31.0,1.0,1
3,8,37.0,0.0,0.0,0,0,0,3.0,0.0,2,3,0,6.0,30.0,1.0,1
3,4,25.0,0.0,0.0,0,0,3,3.0,0.0,3,2,0,5.0,17.0,1.0,1
3,5,47.0,22.0,0.672,0,0,0,4.0,0.5,2,4,0,5.0,21.0,2.0,1
3,6,41.0,0.0,0.0,0,0,0,5.0,0.0,5,8,1,5.0,25.0,2.0,1
3,11,41.5,10.0,0.407,0,0,0,5.0,1.0,8,21,1,5.0,45.0,5.0,1
3,7,38.0,0.0,0.0,0,0,0,4.0,0.0,5,10,0,5.0,39.0,1.0,1
3,2,37.5,1.0,0.038,0,0,0,3.0,0.5,1,1,0,6.0,14.0,1.0,1
3,2,32.0,0.0,0.0,0,0,0,2.5,0.0,0,2,0,4.0,16.0,0.0,1
3,3,32.0,1.0,0.123,0,0,0,3.0,1.0,6,5,2,4.0,21.0,1.0,1
3,13,24.0,0.0,0.0,0,0,0,2.0,0.0,0,13,2,6.0,46.0,2.0,1
3,5,42.0,0.0,0.0,0,0,0,5.0,0.5,2,12,0,5.0,28.0,1.0,1
3,4,74.5,17.5,0.492,0,0,0,4.0,0.0,0,14,3,5.0,21.0,1.0,1
3,5,88.0,0.0,0.476,0,0,0,4.0,0.0,4,16,2,4.0,43.0,3.0,1
3,4,47.0,0.0,0.0,0,0,0,2.75,0.0,2,7,0,5.0,27.0,3.0,1
3,8,38.0,0.0,0.009,0,7,0,4.0,0.0,1,7,0,5.0,39.0,2.0,1
3,5,32.0,0.0,0.0,4,0,0,3.0,0.0,4,3,0,5.0,23.0,1.0,1
3,6,42.0,0.0,0.0,0,0,0,4.75,0.5,2,14,0,5.0,23.0,1.0,1
3,7,37.0,0.0,0.0,0,0,0,3.0,0.5,1,9,1,5.0,31.0,3.0,1
3,4,145.5,17.0,0.186,0,0,0,5.0,0.0,5,18,1,5.0,61.0,1.0,1
3,7,36.0,0.0,0.01,0,0,0,4.0,0.0,4,8,0,5.0,33.0,1.0,1
3,5,47.0,0.0,0.0,5,0,0,4.0,0.0,6,13,2,5.0,32.0,2.0,1
3,6,78.75,10.5,0.275,0,0,0,3.0,2.0,11,11,0,4.0,46.0,2.0,1
3,4,87.0,0.0,0.0,0,0,0,4.0,1.0,7,16,5,5.0,38.0,1.0,1
3,5,24.0,0.0,0.0,0,0,0,2.0,0.0,1,4,0,5.0,13.0,3.0,1
3,4,28.0,0.0,0.0,0,0,0,2.0,0.0,3,6,0,5.0,23.0,1.0,1
3,5,34.0,0.0,0.013,0,4,0,3.75,0.5,3,7,1,5.0,21.0,1.0,1
3,6,47.0,0.0,0.009,0,0,0,3.25,0.0,2,10,4,5.0,35.0,2.0,1
3,10,30.0,0.0,0.0,0,0,0,5.0,0.0,5,13,3,4.0,37.0,1.0,1
3,6,47.0,0.0,0.009,0,0,0,3.0,2.0,0,11,0,6.0,29.0,1.0,1
3,5,27.0,0.0,0.0,0,0,0,4.0,0.0,3,4,2,5.0,16.0,1.0,1
3,4,61.0,0.0,0.008,0,0,0,4.0,0.0,0,6,4,5.0,17.0,1.0,1
3,5,44.0,0.0,0.016,0,5,0,4.0,0.0,3,10,0,6.0,34.0,3.0,1
3,4,38.0,0.0,0.0,0,0,0,4.0,0.0,2,4,1,5.5,18.0,2.0,1
3,9,43.0,0.0,0.02,0,8,0,4.0,0.0,3,11,2,5.0,52.0,3.0,1
3,12,18.0,0.0,0.034,0,0,0,4.0,0.0,2,14,1,5.0,42.0,1.0,1
3,6,37.0,0.0,0.314,0,4,0,3.0,0.5,3,1,0,5.0,20.0,1.0,1
3,5,35.0,0.0,0.0,0,0,0,4.0,0.0,3,5,2,4.5,22.0,1.0,1
3,4,50.5,1.5,0.045,0,0,0,4.0,1.0,1,9,3,4.0,25.0,3.0,1
3,1,175.0,0.0,0.0,0,0,0,4.0,1.0,3,12,1,5.0,21.0,0.0,1
3,4,30.0,0.0,0.017,0,0,0,4.0,0.0,1,6,0,5.0,14.0,0.0,1
3,5,44.0,0.0,0.01,0,0,0,4.0,0.0,1,7,1,5.0,32.0,3.0,1
3,3,42.0,2.0,0.193,1,0,0,3.5,0.0,3,2,2,4.0,15.0,1.0,1
3,4,21.0,0.0,0.0,0,0,0,2.0,2.0,1,1,1,5.0,12.0,3.0,1
3,4,44.0,0.5,0.013,0,0,0,4.0,0.0,1,1,0,5.0,25.0,1.0,1
3,4,29.25,0.0,0.017,0,4,0,2.75,0.0,2,5,0,4.5,14.0,1.0,1
3,2,33.75,0.5,0.021,0,0,0,3.5,1.0,3,2,0,3.0,9.0,1.0,1
3,18,54.0,5.0,0.455,0,5,0,3.0,1.0,16,25,2,5.0,101.0,1.0,1
3,3,56.0,0.0,0.0,0,0,0,4.0,0.5,0,7,0,5.0,17.0,3.0,1
3,9,23.0,0.0,0.0,0,0,0,4.0,0.5,0,5,0,5.5,26.0,1.0,1
3,6,31.75,1.0,0.343,0,0,0,4.5,0.0,1,4,0,5.0,19.0,2.0,1
5,8,18.0,0.0,0.0,0,0,0,4.0,0.0,3,8,0,4.0,23.0,2.0,1
3,1,382.0,0.0,0.0,0,0,0,3.0,1.0,2,18,0,5.0,46.0,2.0,1
3,3,44.0,0.0,0.0,0,0,0,3.0,1.0,1,8,1,6.0,18.0,1.0,1
3,5,41.0,0.0,0.011,0,0,0,4.0,0.0,2,5,0,5.0,30.0,2.0,1
3,4,36.0,0.0,0.0,0,0,0,3.75,0.0,6,8,0,5.0,15.0,1.0,1
3,6,36.0,0.0,0.0,0,0,0,4.0,0.0,4,8,2,4.0,30.0,1.0,1
3,8,47.25,8.5,0.282,0,0,0,4.0,0.0,2,12,1,5.0,43.0,1.0,1
3,2,80.75,4.5,0.081,0,0,0,3.0,0.0,2,3,0,5.0,14.0,1.0,1
3,5,50.0,0.0,0.0,0,0,0,4.0,0.0,0,15,0,4.5,34.0,1.0,1
3,4,54.0,0.0,0.009,0,0,0,4.0,0.0,4,11,0,5.0,30.0,4.0,1
3,6,64.5,17.5,0.428,0,0,0,3.0,0.0,2,4,1,5.0,58.0,1.0,1
3,6,54.0,0.0,0.091,0,0,0,4.0,0.0,2,12,2,5.0,47.0,3.0,1
3,4,45.25,0.0,0.011,0,0,0,4.0,0.0,0,7,0,5.0,25.0,2.0,1
3,4,41.0,0.0,0.0,0,0,0,4.0,0.0,1,6,0,5.0,28.0,1.0,1
3,2,117.25,7.5,0.093,0,0,0,4.0,0.0,1,11,0,5.0,28.0,3.0,1
3,5,42.0,0.0,0.017,0,0,0,4.0,1.0,3,5,1,5.0,29.0,2.0,1
3,9,21.0,0.0,0.0,0,0,0,5.25,0.5,1,10,1,5.0,38.0,1.0,1
3,1,276.0,0.0,0.0,0,0,0,4.0,1.0,5,11,2,5.0,33.0,1.0,1
3,5,42.0,0.0,0.011,0,0,0,3.0,0.0,3,10,0,5.5,27.0,5.0,1
3,5,39.0,0.0,0.0,0,0,0,3.0,1.0,3,4,1,5.0,14.0,3.0,1
3,4,23.0,0.0,0.0,0,0,0,4.0,0.0,2,2,0,4.0,19.0,1.0,1
3,4,30.0,0.0,0.0,0,0,0,3.0,0.0,1,3,1,4.0,16.0,2.0,1
3,4,57.25,0.5,0.017,0,0,0,3.75,0.0,2,9,0,5.0,30.0,1.0,1
3,4,45.0,0.0,0.0,0,0,0,4.0,0.0,1,7,2,5.0,21.0,1.0,1
3,6,46.0,0.0,0.0,0,0,0,3.0,0.5,2,9,0,4.0,36.0,3.0,1
3,6,43.0,0.0,0.01,4,0,0,3.25,0.0,0,17,2,5.0,25.0,1.0,1
3,5,31.0,0.0,0.0,0,0,0,4.0,0.5,4,16,1,4.0,32.0,3.0,1
3,4,46.0,0.0,0.0,0,0,0,4.0,0.0,2,8,0,5.0,22.0,1.0,1
3,6,36.0,0.0,0.0,0,0,0,3.0,0.0,2,3,0,6.0,30.0,3.0,1
3,11,24.0,0.0,0.0,0,0,0,4.0,0.0,8,14,1,4.0,39.0,3.0,1
3,9,34.0,0.0,0.0,0,0,0,3.0,0.5,0,11,1,5.0,33.0,7.0,1
3,6,31.0,0.0,0.013,0,0,0,4.0,0.0,0,3,3,5.0,29.0,2.0,1
3,3,31.0,0.0,0.0,0,0,0,3.0,0.0,1,1,0,4.0,12.0,0.0,1
3,5,44.0,0.0,0.261,0,0,0,4.0,0.0,5,8,0,4.0,34.0,4.0,1
3,2,41.5,1.0,0.034,0,0,0,3.0,2.5,0,4,0,5.0,14.0,1.0,1
3,4,35.25,0.5,0.028,0,0,0,3.25,2.0,4,6,0,5.0,12.0,1.0,1
3,6,28.0,0.0,0.0,0,0,0,3.0,0.0,5,2,0,5.0,30.0,1.0,1
3,8,16.0,0.0,0.0,0,0,0,3.0,0.0,4,3,1,5.0,17.0,2.0,1
4,18,29.0,2.0,0.101,0,0,1,3.0,2.0,6,19,0,5.0,112.0,2.0,1
3,10,44.0,0.0,0.0,0,0,10,4.75,0.0,5,3,1,5.0,50.0,2.0,1
3,9,20.0,0.0,0.0,0,0,0,5.0,0.0,3,5,1,4.0,24.0,2.0,1
2,2,43.0,0.0,0.0,0,0,0,4.0,0.0,0,6,0,6.0,12.0,1.0,1
3,4,28.25,0.5,0.035,0,0,0,3.0,0.0,1,5,2,5.0,11.0,1.0,1
3,3,35.0,0.0,0.0,0,0,0,4.0,0.0,1,5,0,4.0,16.0,1.0,1
3,7,42.0,0.0,0.0,0,0,0,4.0,0.0,4,14,2,5.0,36.0,4.0,1
3,7,35.0,0.0,0.0,7,0,0,2.0,0.0,2,17,2,5.0,26.0,1.0,1
3,4,60.0,0.5,0.037,0,0,0,4.0,1.0,2,5,3,5.0,27.0,3.0,1
3,4,27.0,0.5,0.022,0,1,0,3.0,2.0,2,3,0,4.0,14.0,2.0,1
3,6,38.0,0.0,0.011,0,0,0,4.0,0.0,2,10,1,5.0,26.0,2.0,1
3,4,44.5,1.0,0.037,0,0,0,5.0,0.5,1,6,1,5.0,20.0,5.0,1
3,3,23.0,0.0,0.0,0,0,0,2.0,2.0,2,2,0,5.0,8.0,1.0,1
3,3,42.5,0.0,0.014,2,0,0,3.0,2.0,3,8,0,4.5,17.0,0.0,1
3,13,27.0,0.0,0.01,0,0,0,4.5,0.0,2,21,1,4.0,47.0,3.0,1
3,3,85.5,45.0,0.826,0,0,0,4.0,0.0,1,10,2,4.5,21.0,2.0,1
3,3,33.0,0.0,0.0,0,0,0,3.0,2.0,2,4,1,5.0,12.0,1.0,1
3,6,29.0,0.0,0.0,0,0,0,4.0,0.0,3,8,1,5.0,25.0,1.0,1
3,4,40.0,0.0,0.0,0,0,0,4.75,0.5,3,2,0,4.0,21.0,1.0,1
3,4,33.0,0.0,0.0,0,0,0,4.0,0.0,1,12,2,4.0,19.0,5.0,1
3,8,52.25,11.0,0.392,0,0,0,4.0,1.0,4,19,1,5.0,40.0,1.0,1
3,4,87.0,11.0,0.497,0,0,0,4.5,0.0,2,14,1,5.0,30.0,0.0,1
3,4,30.0,0.0,0.0,0,0,0,3.0,0.5,3,1,0,5.0,21.0,2.0,1
3,5,35.0,0.0,0.0,0,5,0,4.0,0.0,2,7,0,5.0,29.0,2.0,1
3,4,34.25,2.0,0.177,0,0,0,4.0,1.5,0,5,1,5.0,15.0,1.0,1
3,5,45.0,0.0,0.124,0,0,0,3.25,0.0,3,8,0,5.0,26.0,3.0,1
3,6,30.0,0.0,0.0,0,0,0,5.0,0.0,1,7,1,5.0,23.0,1.0,1
3,3,34.5,3.0,0.222,0,0,0,3.0,1.0,2,0,0,6.0,19.0,2.0,1
3,3,183.5,9.0,0.091,0,0,0,5.0,0.0,5,26,2,4.0,67.0,3.0,1
3,2,39.75,0.5,0.018,0,0,0,3.0,1.0,0,5,0,5.0,8.0,1.0,1
3,3,145.0,18.0,0.162,0,0,0,4.0,0.0,1,16,1,5.0,65.0,4.0,1
3,5,91.0,17.0,0.387,0,0,0,8.0,2.0,6,25,1,5.0,44.0,3.0,1
3,3,54.0,0.0,0.011,0,0,0,4.0,0.5,0,7,0,5.0,21.0,1.0,1
3,7,35.0,0.0,0.0,0,6,0,4.0,0.0,6,10,0,4.0,34.0,3.0,1
3,4,31.0,0.0,0.0,0,0,0,3.0,0.0,1,9,2,4.0,19.0,0.0,1
3,6,36.0,0.0,0.0,0,0,0,4.0,0.0,4,9,3,5.0,40.0,3.0,1
3,7,47.0,0.0,0.025,5,0,0,3.5,0.0,6,8,1,5.0,37.0,3.0,1
3,4,39.0,0.0,0.0,0,0,0,4.0,0.0,0,11,0,4.0,14.0,1.0,1
3,4,41.0,0.0,0.025,0,0,0,4.0,0.0,2,13,0,5.0,17.0,0.0,1
3,6,41.0,0.0,0.0,0,0,0,3.0,1.0,3,8,2,6.0,29.0,1.0,1
3,5,50.0,0.0,0.0,0,0,0,4.0,1.0,2,9,1,5.0,30.0,1.0,1
3,6,26.0,0.0,0.0,0,0,0,4.0,0.0,0,7,1,5.0,23.0,1.0,1
3,6,47.0,0.0,0.0,0,0,0,4.0,2.0,3,14,3,4.0,33.0,4.0,1
3,4,51.0,0.0,0.0,0,0,0,4.0,0.0,1,5,0,5.0,17.0,2.0,1
3,6,41.75,0.5,0.025,0,0,0,4.0,0.0,2,7,0,5.0,26.0,5.0,1
3,4,41.0,0.0,0.0,0,0,0,4.0,0.0,1,7,0,4.0,18.0,2.0,1
3,2,35.0,0.0,0.0,0,0,0,2.0,0.0,0,2,3,5.0,8.0,1.0,1
3,3,51.5,0.0,0.011,0,0,0,5.0,0.0,7,7,2,5.0,25.0,2.0,1
3,3,45.0,0.0,0.0,0,0,0,4.0,0.0,0,6,1,5.0,13.0,2.0,1
3,3,19.0,0.0,0.0,0,0,0,2.0,0.0,1,1,0,4.0,10.0,2.0,1
3,3,54.0,0.0,0.0,0,0,0,3.0,0.0,1,3,0,6.0,19.0,1.0,1
3,4,33.0,0.0,0.015,0,0,0,4.0,0.0,0,8,0,4.0,17.0,1.0,1
3,7,25.0,0.0,0.0,0,0,0,4.0,0.0,2,3,0,5.0,24.0,5.0,1
3,3,61.0,9.0,0.169,0,0,0,4.0,0.0,1,10,1,4.0,18.0,0.0,1
3,3,45.0,0.0,0.0,0,0,0,3.0,0.5,1,6,0,4.0,20.0,4.0,1
3,6,42.0,0.0,0.0,6,0,0,3.0,0.0,1,9,0,5.0,29.0,3.0,1
3,5,35.0,0.0,0.013,0,0,0,4.0,1.0,5,6,0,5.0,22.0,1.0,1
3,4,52.5,6.5,0.213,0,0,0,3.25,2.0,2,9,0,5.0,26.0,1.0,1
3,4,55.0,0.0,0.0,0,0,0,4.0,0.0,4,4,0,6.0,31.0,3.0,1
3,5,36.0,0.0,0.0,0,0,0,3.75,0.0,2,6,0,5.0,29.0,3.0,1
3,7,36.0,0.0,0.0,0,0,0,3.0,0.0,7,13,0,5.0,25.0,1.0,1
